,Listas
197680,1
197681,0
197682,1
197683,1
197684,1
197685,1
197686,1
197687,1
197688,0
197689,1
197690,1
197691,1
197692,1
197693,0
197694,1
197695,1
197696,1
197697,0
197698,0
197699,1
197700,1
197701,1
197702,0
197703,1
197704,0
197705,1
197706,1
197707,1
197708,1
197709,0
197710,1
197711,1
197712,1
197713,1
197714,1
197715,0
197716,1
197717,0
197718,1
197719,1
197720,0
197721,1
197722,0
197723,0
197724,1
197725,1
197726,0
197727,1
197728,1
197729,0
197730,0
197731,1
197732,0
197733,1
197734,1
197735,1
197736,1
197737,1
197738,1
197739,0
197740,0
197741,1
197742,0
197743,1
197744,0
197745,1
197746,1
197747,1
197748,0
197749,1
197750,0
197751,1
197752,1
197753,0
197754,0
197755,0
197756,1
197757,0
197758,1
197759,1
197760,1
197761,0
197762,1
197763,0
197764,0
197765,0
197766,1
197767,1
197768,1
197769,0
197770,0
197771,1
197772,1
197773,1
197774,0
197775,1
197776,1
197777,1
197778,0
197779,1
197780,0
197781,0
197782,1
197783,1
197784,1
197785,0
197786,1
197787,1
197788,1
197789,1
197790,1
197791,0
197792,1
197793,1
197794,1
197795,1
197796,0
197797,1
197798,1
197799,1
197800,0
197801,1
197802,1
197803,0
197804,1
197805,1
197806,1
197807,1
197808,1
197809,1
197810,1
197811,1
197812,1
197813,1
197814,1
197815,1
197816,0
197817,1
197818,1
197819,1
197820,0
197821,1
197822,1
197823,1
197824,1
197825,0
197826,1
197827,1
197828,1
197829,0
197830,0
197831,1
197832,1
197833,0
197834,0
197835,1
197836,1
197837,1
197838,1
197839,1
197840,1
197841,1
197842,0
197843,0
197844,1
197845,1
197846,1
197847,1
197848,1
197849,1
197850,1
197851,1
197852,0
197853,0
197854,0
197855,1
197856,1
197857,1
197858,0
197859,1
197860,1
197861,1
197862,0
197863,0
197864,0
197865,0
197866,1
197867,0
197868,1
197869,1
197870,1
197871,1
197872,1
197873,1
197874,0
197875,1
197876,1
197877,0
197878,1
197879,0
197880,1
197881,1
197882,1
197883,0
197884,1
197885,1
197886,1
197887,0
197888,1
197889,0
197890,0
197891,0
197892,1
197893,1
197894,1
197895,0
197896,0
197897,1
197898,1
197899,1
197900,1
197901,1
197902,1
197903,0
197904,1
197905,0
197906,1
197907,1
197908,1
197909,0
197910,1
197911,1
197912,0
197913,1
197914,0
197915,1
197916,1
197917,1
197918,1
197919,1
197920,1
197921,1
197922,1
197923,0
197924,1
197925,0
197926,1
197927,1
197928,0
197929,1
197930,1
197931,1
197932,1
197933,1
197934,1
197935,1
197936,1
197937,1
197938,1
197939,1
197940,0
197941,1
197942,1
197943,1
197944,0
197945,1
197946,0
197947,1
197948,1
197949,1
197950,1
197951,1
197952,1
197953,1
197954,0
197955,1
197956,1
197957,1
197958,0
197959,0
197960,0
197961,0
197962,0
197963,1
197964,1
197965,1
197966,0
197967,1
197968,0
197969,1
197970,1
197971,1
197972,1
197973,0
197974,0
197975,1
197976,1
197977,1
197978,1
197979,1
197980,0
197981,0
197982,1
197983,0
197984,0
197985,1
197986,1
197987,1
197988,1
197989,0
197990,1
197991,1
197992,1
197993,1
197994,1
197995,0
197996,1
197997,1
197998,1
197999,1
198000,1
198001,1
198002,1
198003,1
198004,1
198005,1
198006,0
198007,1
198008,1
198009,0
198010,1
198011,1
198012,1
198013,1
198014,1
198015,1
198016,0
198017,0
198018,1
198019,1
198020,1
198021,1
198022,1
198023,0
198024,1
198025,0
198026,1
198027,1
198028,1
198029,0
198030,1
198031,0
198032,0
198033,1
198034,1
198035,1
198036,1
198037,0
198038,1
198039,0
198040,1
198041,0
198042,1
198043,1
198044,1
198045,0
198046,1
198047,0
198048,0
198049,1
198050,1
198051,1
198052,1
198053,1
198054,1
198055,0
198056,1
198057,1
198058,1
198059,0
198060,1
198061,1
198062,0
198063,0
198064,1
198065,1
198066,1
198067,0
198068,1
198069,1
198070,0
198071,1
198072,1
198073,0
198074,1
198075,0
198076,1
198077,1
198078,1
198079,1
198080,1
198081,1
198082,1
198083,0
198084,0
198085,0
198086,1
198087,1
198088,0
198089,1
198090,0
198091,1
198092,1
198093,1
198094,1
198095,0
198096,1
198097,1
198098,0
198099,1
198100,0
198101,1
198102,0
198103,0
198104,1
198105,1
198106,0
198107,1
198108,1
198109,1
198110,1
198111,1
198112,1
198113,1
198114,1
198115,1
198116,1
198117,1
198118,1
198119,1
198120,1
198121,1
198122,1
198123,0
198124,1
198125,1
198126,1
198127,1
198128,1
198129,1
198130,1
198131,1
198132,1
198133,1
198134,1
198135,1
198136,0
198137,0
198138,1
198139,1
198140,1
198141,0
198142,0
198143,1
198144,1
198145,0
198146,1
198147,1
198148,1
198149,1
198150,1
198151,1
198152,1
198153,1
198154,0
198155,1
198156,1
198157,0
198158,1
198159,1
198160,0
198161,1
198162,1
198163,0
198164,1
198165,1
198166,0
198167,1
198168,0
198169,1
198170,1
198171,0
198172,0
198173,0
198174,1
198175,1
198176,1
198177,1
198178,1
198179,0
198180,0
198181,1
198182,1
198183,1
198184,1
198185,1
198186,1
198187,1
198188,0
198189,1
198190,1
198191,1
198192,0
198193,1
198194,1
198195,0
198196,1
198197,1
198198,1
198199,0
198200,1
198201,0
198202,1
198203,0
198204,1
198205,1
198206,1
198207,0
198208,1
198209,1
198210,0
198211,1
198212,1
198213,1
198214,1
198215,1
198216,1
198217,1
198218,1
198219,1
198220,1
198221,0
198222,1
198223,1
198224,1
198225,0
198226,1
198227,1
198228,1
198229,1
198230,1
198231,1
198232,0
198233,1
198234,1
198235,1
198236,1
198237,1
198238,1
198239,1
198240,1
198241,0
198242,1
198243,0
198244,1
198245,1
198246,0
198247,1
198248,0
198249,1
198250,0
198251,1
198252,1
198253,0
198254,0
198255,1
198256,1
198257,1
198258,1
198259,1
198260,1
198261,0
198262,0
198263,1
198264,1
198265,0
198266,1
198267,1
198268,1
198269,0
198270,1
198271,1
198272,1
198273,1
198274,1
198275,0
198276,0
198277,1
198278,0
198279,1
198280,0
198281,0
198282,0
198283,1
198284,0
198285,1
198286,1
198287,0
198288,0
198289,0
198290,1
198291,0
198292,1
198293,0
198294,0
198295,1
198296,1
198297,1
198298,1
198299,0
198300,1
198301,1
198302,0
198303,0
198304,1
198305,1
198306,1
198307,1
198308,1
198309,1
198310,0
198311,0
198312,1
198313,0
198314,0
198315,1
198316,1
198317,1
198318,0
198319,1
198320,1
198321,1
198322,0
198323,0
198324,1
198325,0
198326,1
198327,1
198328,1
198329,0
198330,1
198331,1
198332,1
198333,1
198334,1
198335,1
198336,0
198337,1
198338,0
198339,1
198340,1
198341,1
198342,0
198343,1
198344,1
198345,1
198346,1
198347,0
198348,1
198349,0
198350,0
198351,0
198352,1
198353,0
198354,0
198355,0
198356,1
198357,1
198358,0
198359,1
198360,1
198361,1
198362,1
198363,1
198364,1
198365,1
198366,1
198367,1
198368,1
198369,0
198370,1
198371,0
198372,1
198373,1
198374,1
198375,1
198376,1
198377,1
198378,1
198379,0
198380,1
198381,1
198382,1
198383,1
198384,0
198385,1
198386,1
198387,0
198388,0
198389,0
198390,1
198391,1
198392,1
198393,0
198394,1
198395,1
198396,1
198397,0
198398,1
198399,1
198400,1
198401,1
198402,1
198403,0
198404,1
198405,0
198406,0
198407,0
198408,0
198409,1
198410,1
198411,0
198412,0
198413,1
198414,1
198415,0
198416,1
198417,0
198418,1
198419,1
198420,1
198421,1
198422,0
198423,0
198424,1
198425,1
198426,0
198427,0
198428,0
198429,0
198430,1
198431,1
198432,1
198433,1
198434,1
198435,0
198436,0
198437,0
198438,1
198439,1
198440,1
198441,0
198442,1
198443,1
198444,1
198445,1
198446,1
198447,0
198448,1
198449,1
198450,1
198451,0
198452,1
198453,1
198454,1
198455,1
198456,1
198457,0
198458,1
198459,1
198460,1
198461,1
198462,0
198463,1
198464,1
198465,1
198466,1
198467,0
198468,0
198469,1
198470,1
198471,1
198472,1
198473,0
198474,1
198475,1
198476,1
198477,0
198478,1
198479,0
198480,1
198481,0
198482,1
198483,1
198484,0
198485,1
198486,0
198487,1
198488,0
198489,1
198490,0
198491,1
198492,0
198493,0
198494,1
198495,1
198496,1
198497,0
198498,1
198499,0
198500,1
198501,1
198502,0
198503,1
198504,0
198505,1
198506,1
198507,1
198508,1
198509,1
198510,0
198511,0
198512,1
198513,1
198514,1
198515,1
198516,1
198517,0
198518,1
198519,1
198520,1
198521,0
198522,0
198523,1
198524,0
198525,1
198526,0
198527,1
198528,1
198529,1
198530,1
198531,1
198532,1
198533,1
198534,1
198535,1
198536,0
198537,1
198538,1
198539,1
198540,0
198541,0
198542,0
198543,1
198544,0
198545,1
198546,1
198547,1
198548,1
198549,1
198550,1
198551,1
198552,1
198553,1
198554,0
198555,0
198556,1
198557,1
198558,1
198559,1
198560,1
198561,0
198562,1
198563,0
198564,1
198565,1
198566,0
198567,1
198568,1
198569,0
198570,1
198571,0
198572,0
198573,1
198574,0
198575,0
198576,1
198577,0
198578,0
198579,1
198580,0
198581,1
198582,1
198583,0
198584,0
198585,1
198586,1
198587,1
198588,0
198589,1
198590,0
198591,0
198592,0
198593,0
198594,1
198595,1
198596,0
198597,1
198598,0
198599,1
198600,1
198601,1
198602,1
198603,1
198604,1
198605,1
198606,0
198607,1
198608,1
198609,1
198610,0
198611,0
198612,1
198613,1
198614,0
198615,1
198616,0
198617,1
198618,1
198619,0
198620,1
198621,0
198622,1
198623,1
198624,1
198625,1
198626,1
198627,1
198628,0
198629,1
198630,1
198631,1
198632,1
198633,0
198634,1
198635,1
198636,1
198637,0
198638,1
198639,1
198640,0
198641,1
198642,1
198643,0
198644,1
198645,1
198646,1
198647,0
198648,0
198649,1
198650,1
198651,0
198652,1
198653,0
198654,1
198655,1
198656,0
198657,0
198658,1
198659,0
198660,1
198661,1
198662,0
198663,1
198664,1
198665,1
198666,0
198667,0
198668,1
198669,0
198670,1
198671,1
198672,1
198673,1
198674,1
198675,0
198676,1
198677,0
198678,1
198679,1
198680,1
198681,1
198682,1
198683,0
198684,1
198685,1
198686,1
198687,1
198688,1
198689,1
198690,0
198691,0
198692,1
198693,1
198694,0
198695,0
198696,1
198697,0
198698,1
198699,0
198700,0
198701,0
198702,1
198703,1
198704,1
198705,1
198706,1
198707,1
198708,1
198709,1
198710,1
198711,1
198712,1
198713,1
198714,1
198715,1
198716,1
198717,1
198718,1
198719,1
198720,1
198721,1
198722,1
198723,0
198724,1
198725,1
198726,1
198727,1
198728,0
198729,1
198730,1
198731,1
198732,1
198733,1
198734,1
198735,0
198736,0
198737,0
198738,1
198739,1
198740,1
198741,1
198742,1
198743,1
198744,1
198745,1
198746,0
198747,0
198748,1
198749,1
198750,1
198751,1
198752,0
198753,1
198754,1
198755,1
198756,1
198757,0
198758,0
198759,1
198760,1
198761,0
198762,0
198763,1
198764,0
198765,1
198766,1
198767,1
198768,0
198769,1
198770,1
198771,0
198772,0
198773,1
198774,1
198775,0
198776,1
198777,1
198778,0
198779,1
198780,1
198781,1
198782,1
198783,1
198784,0
198785,0
198786,0
198787,0
198788,0
198789,1
198790,0
198791,1
198792,1
198793,1
198794,1
198795,0
198796,0
198797,0
198798,1
198799,1
198800,0
198801,1
198802,1
198803,1
198804,0
198805,1
198806,1
198807,1
198808,1
198809,0
198810,1
198811,0
198812,1
198813,0
198814,1
198815,1
198816,1
198817,1
198818,0
198819,0
198820,0
198821,1
198822,1
198823,1
198824,1
198825,1
198826,1
198827,1
198828,1
198829,1
198830,0
198831,0
198832,1
198833,1
198834,1
198835,1
198836,0
198837,1
198838,0
198839,1
198840,1
198841,1
198842,0
198843,1
198844,1
198845,0
198846,0
198847,0
198848,0
198849,1
198850,1
198851,0
198852,1
198853,1
198854,1
198855,1
198856,1
198857,1
198858,1
198859,0
198860,0
198861,1
198862,1
198863,0
198864,1
198865,0
198866,0
198867,1
198868,0
198869,1
198870,0
198871,1
198872,1
198873,0
198874,0
198875,1
198876,1
198877,0
198878,1
198879,1
198880,0
198881,1
198882,0
198883,0
198884,0
198885,1
198886,1
198887,1
198888,1
198889,1
198890,1
198891,1
198892,1
198893,0
198894,1
198895,1
198896,1
198897,0
198898,1
198899,0
198900,0
198901,1
198902,1
198903,0
198904,1
198905,1
198906,1
198907,0
198908,1
198909,1
198910,0
198911,0
198912,1
198913,0
198914,1
198915,1
198916,1
198917,1
198918,0
198919,1
198920,1
198921,1
198922,1
198923,1
198924,1
198925,1
198926,0
198927,1
198928,0
198929,1
198930,0
198931,0
198932,1
198933,0
198934,0
198935,1
198936,1
198937,0
198938,1
198939,1
198940,1
198941,1
198942,1
198943,1
198944,1
198945,1
198946,0
198947,1
198948,1
198949,0
198950,1
198951,1
198952,0
198953,1
198954,1
198955,1
198956,1
198957,1
198958,1
198959,0
198960,1
198961,0
198962,1
198963,1
198964,1
198965,1
198966,1
198967,1
198968,1
198969,1
198970,0
198971,1
198972,1
198973,1
198974,1
198975,1
198976,1
198977,1
198978,0
198979,1
198980,0
198981,1
198982,1
198983,1
198984,0
198985,1
198986,1
198987,1
198988,1
198989,1
198990,0
198991,1
198992,1
198993,0
198994,1
198995,1
198996,1
198997,1
198998,1
198999,1
199000,0
199001,1
199002,1
199003,0
199004,0
199005,1
199006,0
199007,0
199008,1
199009,1
199010,1
199011,1
199012,1
199013,0
199014,0
199015,0
199016,1
199017,1
199018,1
199019,1
199020,1
199021,1
199022,0
199023,1
199024,1
199025,0
199026,1
199027,1
199028,1
199029,0
199030,1
199031,1
199032,0
199033,1
199034,1
199035,1
199036,1
199037,1
199038,1
199039,1
199040,1
199041,0
199042,0
199043,0
199044,1
199045,1
199046,1
199047,1
199048,1
199049,0
199050,1
199051,0
199052,0
199053,1
199054,0
199055,1
199056,1
199057,1
199058,1
199059,1
199060,1
199061,1
199062,1
199063,1
199064,0
199065,1
199066,1
199067,1
199068,1
199069,1
199070,0
199071,1
199072,1
199073,0
199074,1
199075,1
199076,1
199077,1
199078,1
199079,1
199080,0
199081,1
199082,1
199083,1
199084,0
199085,0
199086,0
199087,0
199088,1
199089,0
199090,0
199091,1
199092,1
199093,1
199094,1
199095,1
199096,1
199097,0
199098,1
199099,1
199100,1
199101,0
199102,1
199103,1
199104,1
199105,0
199106,0
199107,0
199108,1
199109,1
199110,0
199111,1
199112,1
199113,1
199114,0
199115,0
199116,1
199117,1
199118,1
199119,1
199120,1
199121,1
199122,0
199123,1
199124,1
199125,0
199126,1
199127,1
199128,1
199129,0
199130,1
199131,1
199132,0
199133,1
199134,1
199135,1
199136,0
199137,1
199138,1
199139,1
199140,1
199141,1
199142,0
199143,0
199144,0
199145,1
199146,1
199147,1
199148,1
199149,1
199150,1
199151,0
199152,1
199153,1
199154,1
199155,1
199156,1
199157,1
199158,0
199159,1
199160,0
199161,0
199162,1
199163,0
199164,1
199165,1
199166,1
199167,0
199168,1
199169,1
199170,1
199171,1
199172,1
199173,1
199174,0
199175,0
199176,0
199177,1
199178,1
199179,1
199180,1
199181,1
199182,1
199183,0
199184,1
199185,1
199186,0
199187,1
199188,1
199189,1
199190,1
199191,0
199192,1
199193,1
199194,1
199195,0
199196,1
199197,1
199198,1
199199,1
199200,0
199201,1
199202,0
199203,1
199204,0
199205,1
199206,1
199207,1
199208,0
199209,1
199210,1
199211,1
199212,1
199213,1
199214,0
199215,1
199216,1
199217,0
199218,1
199219,0
199220,1
199221,0
199222,1
199223,1
199224,0
199225,0
199226,0
199227,1
199228,1
199229,1
199230,1
199231,0
199232,0
199233,1
199234,0
199235,1
199236,1
199237,1
199238,1
199239,1
199240,0
199241,1
199242,1
199243,1
199244,1
199245,1
199246,1
199247,0
199248,0
199249,1
199250,1
199251,1
199252,1
199253,1
199254,0
199255,1
199256,1
199257,0
199258,0
199259,1
199260,1
199261,1
199262,0
199263,1
199264,0
199265,1
199266,0
199267,1
199268,1
199269,1
199270,0
199271,0
199272,1
199273,1
199274,1
199275,1
199276,1
199277,1
199278,1
199279,1
199280,1
199281,1
199282,0
199283,0
199284,1
199285,0
199286,1
199287,1
199288,1
199289,1
199290,1
199291,0
199292,1
199293,1
199294,0
199295,1
199296,0
199297,0
199298,1
199299,1
199300,0
199301,0
199302,0
199303,1
199304,0
199305,1
199306,1
199307,0
199308,0
199309,1
199310,1
199311,1
199312,1
199313,0
199314,0
199315,1
199316,1
199317,1
199318,0
199319,1
199320,0
199321,1
199322,1
199323,1
199324,1
199325,0
199326,1
199327,1
199328,1
199329,1
199330,1
199331,1
199332,0
199333,1
199334,1
199335,1
199336,1
199337,1
199338,1
199339,0
199340,0
199341,1
199342,0
199343,1
199344,1
199345,1
199346,0
199347,1
199348,1
199349,0
199350,0
199351,0
199352,1
199353,1
199354,1
199355,1
199356,0
199357,0
199358,0
199359,1
199360,1
199361,1
199362,1
199363,1
199364,0
199365,1
199366,0
199367,1
199368,0
199369,1
199370,0
199371,1
199372,1
199373,0
199374,1
199375,1
199376,1
199377,0
199378,1
199379,1
199380,1
199381,1
199382,1
199383,0
199384,1
199385,1
199386,1
199387,1
199388,1
199389,1
199390,1
199391,1
199392,1
199393,0
199394,1
199395,1
199396,1
199397,1
199398,0
199399,1
199400,0
199401,0
199402,0
199403,1
199404,0
199405,0
199406,1
199407,1
199408,1
199409,1
199410,0
199411,1
199412,1
199413,1
199414,0
199415,1
199416,1
199417,0
199418,1
199419,0
199420,0
199421,0
199422,1
199423,1
199424,1
199425,1
199426,1
199427,1
199428,1
199429,0
199430,1
199431,1
199432,1
199433,0
199434,1
199435,1
199436,1
199437,1
199438,1
199439,0
199440,1
199441,1
199442,1
199443,1
199444,1
199445,0
199446,1
199447,1
199448,0
199449,1
199450,0
199451,1
199452,0
199453,1
199454,1
199455,1
199456,1
199457,1
199458,0
199459,0
199460,0
199461,1
199462,0
199463,0
199464,1
199465,0
199466,0
199467,1
199468,1
199469,1
199470,1
199471,1
199472,1
199473,1
199474,0
199475,0
199476,1
199477,1
199478,1
199479,1
199480,1
199481,1
199482,1
199483,1
199484,1
199485,1
199486,1
199487,0
199488,1
199489,1
199490,1
199491,1
199492,0
199493,0
199494,1
199495,0
199496,1
199497,1
199498,1
199499,1
199500,0
199501,1
199502,1
199503,1
199504,0
199505,1
199506,1
199507,0
199508,1
199509,1
199510,1
199511,1
199512,0
199513,1
199514,0
199515,1
199516,0
199517,0
199518,0
199519,0
199520,1
199521,1
199522,0
199523,1
199524,0
199525,0
199526,1
199527,1
199528,1
199529,1
199530,1
199531,0
199532,0
199533,0
199534,1
199535,1
199536,1
199537,0
199538,1
199539,0
199540,0
199541,1
199542,0
199543,0
199544,1
199545,0
199546,0
199547,1
199548,1
199549,1
199550,1
199551,1
199552,1
199553,1
199554,1
199555,0
199556,0
199557,1
199558,1
199559,1
199560,0
199561,1
199562,1
199563,0
199564,1
199565,1
199566,1
199567,0
199568,0
199569,0
199570,1
199571,1
199572,1
199573,1
199574,1
199575,0
199576,1
199577,1
199578,0
199579,1
199580,1
199581,1
199582,0
199583,0
199584,0
199585,1
199586,1
199587,0
199588,1
199589,1
199590,1
199591,0
199592,1
199593,1
199594,0
199595,0
199596,1
199597,1
199598,0
199599,1
199600,0
199601,0
199602,0
199603,1
199604,0
199605,0
199606,0
199607,1
199608,0
199609,1
199610,1
199611,0
199612,1
199613,0
199614,1
199615,0
199616,0
199617,1
199618,0
199619,0
199620,1
199621,1
199622,1
199623,0
199624,1
199625,1
199626,0
199627,1
199628,1
199629,0
199630,1
199631,1
199632,1
199633,1
199634,0
199635,1
199636,1
199637,1
199638,1
199639,1
199640,1
199641,0
199642,1
199643,1
199644,1
199645,1
199646,0
199647,1
199648,1
199649,0
199650,1
199651,1
199652,1
199653,0
199654,1
199655,1
199656,1
199657,1
199658,1
199659,0
199660,0
199661,1
199662,1
199663,1
199664,1
199665,1
199666,1
199667,1
199668,1
199669,0
199670,1
199671,1
199672,1
199673,1
199674,0
199675,1
199676,1
199677,1
199678,1
199679,1
199680,1
199681,1
199682,0
199683,0
199684,1
199685,0
199686,1
199687,1
199688,1
199689,0
199690,1
199691,1
199692,1
199693,0
199694,1
199695,1
199696,0
199697,1
199698,0
199699,0
199700,1
199701,1
199702,1
199703,1
199704,1
199705,1
199706,1
199707,1
199708,1
199709,0
199710,0
199711,0
199712,0
199713,1
199714,1
199715,1
199716,1
199717,0
199718,1
199719,1
199720,1
199721,1
199722,1
199723,1
199724,0
199725,1
199726,1
199727,1
199728,1
199729,1
199730,0
199731,1
199732,1
199733,0
199734,0
199735,1
199736,1
199737,1
199738,1
199739,1
199740,0
199741,0
199742,0
199743,1
199744,1
199745,0
199746,1
199747,1
199748,0
199749,1
199750,1
199751,1
199752,0
199753,1
199754,1
199755,0
199756,0
199757,1
199758,1
199759,1
199760,1
199761,1
199762,0
199763,1
199764,1
199765,1
199766,1
199767,1
199768,1
199769,1
199770,0
199771,0
199772,1
199773,1
199774,0
199775,1
199776,1
199777,1
199778,1
199779,1
199780,1
199781,1
199782,1
199783,1
199784,1
199785,1
199786,1
199787,1
199788,1
199789,1
199790,1
199791,0
199792,1
199793,0
199794,1
199795,1
199796,0
199797,1
199798,0
199799,1
199800,0
199801,0
199802,1
199803,1
199804,0
199805,1
199806,1
199807,1
199808,1
199809,1
199810,0
199811,0
199812,1
199813,1
199814,1
199815,1
199816,1
199817,1
199818,1
199819,0
199820,1
199821,1
199822,1
199823,1
199824,0
199825,1
199826,1
199827,0
199828,1
199829,1
199830,1
199831,1
199832,1
199833,1
199834,0
199835,1
199836,1
199837,1
199838,0
199839,0
199840,0
199841,0
199842,1
199843,1
199844,0
199845,1
199846,0
199847,1
199848,0
199849,1
199850,0
199851,1
199852,1
199853,0
199854,1
199855,0
199856,0
199857,1
199858,0
199859,1
199860,0
199861,1
199862,1
199863,0
199864,0
199865,1
199866,1
199867,1
199868,0
199869,1
199870,1
199871,1
199872,1
199873,1
199874,1
199875,1
199876,0
199877,0
199878,0
199879,1
199880,1
